Churn,AccountWeeks,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,ContractRenewal_1,DataPlan_1,interaction_1,interaction_2,interaction_3,interaction_4,interaction_5
0,141,0.0,0,146.5,121,40.0,8.5,8.2,True,False,5640.0,17726.5,69.69999999999999,0.0,0.0
0,90,0.32,2,157.9,72,50.2,11.7,12.2,True,False,4518.0,11368.800000000001,142.73999999999998,16.064,0.64
0,72,0.31,2,139.9,117,46.1,11.18,12.7,True,False,3319.2000000000003,16368.300000000001,141.986,14.291,0.62
0,117,3.21,1,153.2,112,81.1,13.17,11.9,True,True,9488.699999999999,17158.399999999998,156.723,260.33099999999996,3.21
0,79,0.31,2,103.5,134,48.1,15.97,8.4,False,False,3799.9,13869.0,134.14800000000002,14.911,0.62
0,87,0.43,1,185.8,119,52.3,9.62,6.6,True,False,4550.099999999999,22110.2,63.49199999999999,22.488999999999997,0.43
0,102,0.0,1,129.5,56,53.0,17.71,10.9,True,False,5406.0,7252.0,193.03900000000002,0.0,0.0
0,49,0.15,1,236.6,91,60.5,11.05,8.9,True,False,2964.5,21530.6,98.34500000000001,9.075,0.15
0,67,0.34,6,260.4,107,65.4,10.41,10.0,True,False,4381.8,27862.8,104.1,22.236000000000004,2.04
0,107,0.0,2,167.3,100,43.0,8.2,6.7,True,False,4601.0,16730.0,54.94,0.0,0.0
0,190,0.17,2,182.2,101,51.7,10.62,9.3,True,False,9823.0,18402.199999999997,98.766,8.789000000000001,0.34
0,118,0.0,2,113.0,80,32.0,7.51,10.8,True,False,3776.0,9040.0,81.108,0.0,0.0
0,120,0.21,0,185.7,133,54.1,11.76,16.9,True,False,6492.0,24698.1,198.74399999999997,11.361,0.0
0,94,0.0,0,136.2,114,38.0,8.26,9.6,True,False,3572.0,15526.8,79.29599999999999,0.0,0.0
0,115,3.11,1,222.6,81,86.1,9.52,11.5,True,True,9901.5,18030.6,109.47999999999999,267.77099999999996,3.11
0,61,0.0,1,197.3,67,57.0,13.23,9.0,True,False,3477.0,13219.1,119.07000000000001,0.0,0.0
0,143,2.08,1,141.4,130,60.8,9.32,7.7,True,True,8694.4,18382.0,71.76400000000001,126.464,2.08
0,110,0.33,1,208.0,69,47.3,4.76,8.0,True,False,5203.0,14352.0,38.08,15.609,0.33
0,104,0.24,1,118.5,92,38.4,8.89,12.1,True,False,3993.6,10902.0,107.569,9.216,0.24
0,16,0.0,1,153.2,65,46.0,11.49,10.7,True,False,736.0,9958.0,122.943,0.0,0.0
0,183,0.0,0,108.3,87,35.0,9.18,13.5,True,False,6405.0,9422.1,123.92999999999999,0.0,0.0
0,147,0.25,2,168.6,92,47.5,9.39,14.4,True,False,6982.5,15511.199999999999,135.216,11.875,0.5
1,58,0.0,2,247.2,116,68.0,15.19,9.3,True,False,3944.0,28675.199999999997,141.267,0.0,0.0
0,102,0.0,3,224.2,81,59.0,12.17,12.0,False,False,6018.0,18160.2,146.04,0.0,0.0
0,123,0.0,3,166.9,98,48.0,11.09,12.8,True,False,5904.0,16356.2,141.952,0.0,0.0
0,64,2.3,1,118.4,100,56.0,7.21,8.5,True,True,3584.0,11840.0,61.285,128.79999999999998,2.3
0,103,0.0,2,190.9,62,52.0,11.33,7.8,True,False,5356.0,11835.800000000001,88.374,0.0,0.0
1,152,0.0,1,317.8,60,68.0,7.65,10.4,True,False,10336.0,19068.0,79.56,0.0,0.0
1,124,0.0,1,312.0,112,69.0,9.0,12.8,True,False,8556.0,34944.0,115.2,0.0,0.0
0,97,0.0,1,146.0,121,43.0,10.15,13.3,True,False,4171.0,17666.0,134.995,0.0,0.0
1,131,0.0,1,131.6,95,38.0,8.97,15.5,True,False,4978.0,12502.0,139.035,0.0,0.0
0,57,3.0,2,193.4,105,83.0,11.58,11.1,True,True,4731.0,20307.0,128.53799999999998,249.0,6.0
0,157,0.0,2,185.1,92,50.0,10.65,8.5,True,False,7850.0,17029.2,90.525,0.0,0.0
0,194,0.0,0,193.3,106,48.0,8.45,11.8,True,False,9312.0,20489.800000000003,99.71,0.0,0.0
0,66,0.0,1,146.4,107,42.0,9.83,7.8,True,False,2772.0,15664.800000000001,76.67399999999999,0.0,0.0
0,155,0.0,0,71.2,90,38.0,15.22,8.6,True,False,5890.0,6408.0,130.892,0.0,0.0
1,123,0.0,4,123.2,104,38.0,9.5,12.9,True,False,4674.0,12812.800000000001,122.55,0.0,0.0
0,116,0.35,2,205.0,90,50.5,7.05,7.5,True,False,5858.0,18450.0,52.875,17.674999999999997,0.7
0,63,0.0,1,128.7,78,43.0,12.04,12.8,True,False,2709.0,10038.599999999999,154.112,0.0,0.0
0,64,0.0,3,216.9,78,55.0,10.55,11.4,True,False,3520.0,16918.2,120.27000000000001,0.0,0.0
0,96,0.0,3,150.0,122,45.0,10.93,9.8,True,False,4320.0,18300.0,107.114,0.0,0.0
0,53,0.0,1,164.1,106,46.0,10.3,11.4,True,False,2438.0,17394.6,117.42000000000002,0.0,0.0
0,105,0.17,3,212.0,113,57.7,11.33,8.9,True,False,6058.5,23956.0,100.837,9.809000000000001,0.51
0,53,3.24,2,167.3,99,77.4,9.74,12.0,True,True,4102.200000000001,16562.7,116.88,250.77600000000004,6.48
0,101,0.0,1,154.4,130,45.0,10.86,13.9,True,False,4545.0,20072.0,150.954,0.0,0.0
0,129,2.51,3,177.3,95,74.1,10.59,9.3,True,True,9558.9,16843.5,98.48700000000001,185.99099999999996,7.529999999999999
1,122,0.0,1,231.2,141,63.0,13.39,8.8,True,False,7686.0,32599.199999999997,117.83200000000001,0.0,0.0
0,163,0.0,5,202.9,100,50.0,8.93,12.8,True,False,8150.0,20290.0,114.304,0.0,0.0
0,93,0.0,0,149.6,120,43.0,10.04,14.3,True,False,3999.0,17952.0,143.572,0.0,0.0
1,115,0.0,1,345.3,81,76.0,10.17,11.8,False,False,8740.0,27969.3,120.006,0.0,0.0
1,25,0.0,1,264.9,80,69.0,14.06,8.4,True,False,1725.0,21192.0,118.10400000000001,0.0,0.0
0,73,0.0,1,122.0,92,33.0,6.92,5.8,True,False,2409.0,11224.0,40.135999999999996,0.0,0.0
0,120,0.0,2,177.2,88,54.0,13.52,14.0,True,False,6480.0,15593.599999999999,189.28,0.0,0.0
0,196,0.36,1,133.1,80,44.6,10.33,10.3,True,False,8741.6,10648.0,106.39900000000002,16.056,0.36
1,97,0.0,0,225.1,90,63.0,13.98,8.8,True,False,6111.0,20259.0,123.02400000000002,0.0,0.0
0,148,0.0,1,208.4,120,51.0,8.72,11.2,True,False,7548.0,25008.0,97.664,0.0,0.0
0,85,3.11,1,173.1,107,82.1,12.36,11.5,True,True,6978.499999999999,18521.7,142.14,255.33099999999996,3.11
1,86,0.0,2,162.4,131,42.0,8.35,11.4,False,False,3612.0,21274.4,95.19,0.0,0.0
0,78,1.73,2,281.2,93,80.3,8.91,6.4,True,True,6263.4,26151.6,57.024,138.91899999999998,3.46
0,106,0.0,3,208.3,89,50.0,8.47,15.9,True,False,5300.0,18538.7,134.673,0.0,0.0
0,147,3.81,2,243.4,126,103.1,13.69,14.1,True,True,15155.699999999999,30668.4,193.029,392.811,7.62
1,145,0.0,1,224.2,89,65.0,15.75,16.1,True,False,9425.0,19953.8,253.57500000000002,0.0,0.0
0,91,0.0,3,189.3,100,53.0,11.97,9.9,True,False,4823.0,18930.0,118.50300000000001,0.0,0.0
0,81,1.81,4,168.3,124,70.1,13.55,6.7,True,True,5678.099999999999,20869.2,90.78500000000001,126.881,7.24
0,116,2.89,1,232.9,90,81.9,7.61,10.7,True,True,9500.400000000001,20961.0,81.42699999999999,236.69100000000003,2.89
0,69,1.59,1,155.0,98,54.9,7.12,5.9,True,True,3788.1,15190.0,42.008,87.291,1.59
0,135,0.0,0,154.4,130,44.0,10.19,11.8,True,False,5940.0,20072.0,120.242,0.0,0.0
0,73,0.0,2,234.7,102,57.0,9.79,8.4,True,False,4161.0,23939.399999999998,82.23599999999999,0.0,0.0
0,48,0.0,1,240.0,88,53.0,7.05,7.1,True,False,2544.0,21120.0,50.055,0.0,0.0
1,125,0.3,0,298.4,78,77.0,13.53,12.2,False,False,9625.0,23275.199999999997,165.06599999999997,23.099999999999998,0.0
0,100,0.0,1,166.0,102,49.0,11.81,10.9,True,False,4900.0,16932.0,128.729,0.0,0.0
0,165,4.32,0,111.6,140,81.2,10.67,16.0,True,True,13398.0,15624.0,170.72,350.78400000000005,0.0
0,64,0.0,2,174.5,98,45.0,9.01,10.7,True,False,2880.0,17101.0,96.407,0.0,0.0
0,116,1.86,1,175.5,137,66.6,10.53,6.9,False,True,7725.599999999999,24043.5,72.657,123.87599999999999,1.86
1,147,3.0,3,157.5,109,73.0,9.48,11.1,False,True,10731.0,17167.5,105.228,219.0,9.0
0,115,0.0,1,206.2,113,51.0,8.82,11.0,True,False,5865.0,23300.6,97.02000000000001,0.0,0.0
0,84,2.03,4,207.5,138,73.3,10.05,7.5,True,True,6157.2,28635.0,75.375,148.79899999999998,8.12
0,86,3.13,4,144.8,105,74.3,10.31,11.6,True,True,6389.8,15204.000000000002,119.596,232.55899999999997,12.52
0,134,0.0,2,258.8,85,56.0,6.48,10.9,True,False,7504.0,21998.0,70.632,0.0,0.0
1,105,0.0,0,226.9,106,55.0,9.11,11.6,True,False,5775.0,24051.4,105.67599999999999,0.0,0.0
0,88,0.0,2,152.9,119,41.0,8.56,12.0,True,False,3608.0,18195.100000000002,102.72,0.0,0.0
0,90,3.4,2,156.7,51,81.0,11.83,12.6,True,True,7290.0,7991.7,149.058,275.4,6.8
0,86,0.0,1,150.8,85,51.0,14.8,12.5,True,False,4386.0,12818.000000000002,185.0,0.0,0.0
0,37,0.3,4,221.0,126,58.0,10.23,6.8,True,False,2146.0,27846.0,69.56400000000001,17.4,1.2
1,141,1.81,1,322.4,92,97.1,14.16,6.7,True,True,13691.099999999999,29660.8,94.872,175.751,1.81
0,148,0.0,2,153.6,148,49.0,13.11,9.8,True,False,7252.0,22732.8,128.478,0.0,0.0
0,163,3.35,2,215.1,91,82.5,6.95,12.4,True,True,13447.5,19574.1,86.18,276.375,6.7
0,89,3.19,1,174.4,108,78.9,9.84,11.8,True,True,7022.1,18835.2,116.11200000000001,251.691,3.19
0,63,0.19,0,180.5,126,52.9,11.5,10.6,True,False,3332.7,22743.0,121.89999999999999,10.051,0.0
0,102,0.0,2,123.1,106,37.0,9.1,12.6,True,False,3774.0,13048.599999999999,114.66,0.0,0.0
0,76,0.21,1,165.7,94,53.1,12.87,10.0,True,False,4035.6,15575.8,128.7,11.151,0.21
0,104,0.0,2,200.2,92,45.0,5.94,6.0,True,False,4680.0,18418.399999999998,35.64,0.0,0.0
0,109,0.0,3,154.8,82,51.0,14.39,5.9,True,False,5559.0,12693.6,84.90100000000001,0.0,0.0
0,105,0.28,2,125.4,116,46.8,13.08,11.4,True,False,4914.0,14546.400000000001,149.112,13.104000000000001,0.56
0,63,3.29,1,184.2,111,90.9,15.63,12.2,True,True,5726.700000000001,20446.199999999997,190.686,299.06100000000004,3.29
0,105,2.92,3,274.7,99,93.2,9.68,10.8,True,True,9786.0,27195.3,104.544,272.144,8.76
0,68,3.05,1,142.0,140,75.5,12.08,11.3,False,True,5134.0,19880.0,136.50400000000002,230.27499999999998,3.05
0,63,2.7,1,151.5,99,66.0,7.39,10.0,False,True,4158.0,14998.5,73.89999999999999,178.20000000000002,2.7
0,74,0.0,3,124.8,114,33.0,6.65,10.6,True,False,2442.0,14227.199999999999,70.49,0.0,0.0
0,76,0.35,0,179.2,85,53.5,11.15,12.4,True,False,4066.0,15231.999999999998,138.26000000000002,18.724999999999998,0.0
1,91,0.0,2,246.4,110,58.0,9.1,12.1,False,False,5278.0,27104.0,110.11,0.0,0.0
0,101,0.0,5,232.7,114,56.0,9.32,11.5,True,False,5656.0,26527.8,107.18,0.0,0.0
1,116,0.0,0,288.0,120,71.0,12.79,13.4,True,False,8236.0,34560.0,171.386,0.0,0.0
0,131,3.43,1,170.8,145,84.3,11.84,12.7,True,True,11043.3,24766.0,150.368,289.149,3.43
0,84,0.0,1,216.1,114,54.0,9.88,9.8,True,False,4536.0,24635.399999999998,96.82400000000001,0.0,0.0
0,104,0.0,2,138.7,100,42.0,10.77,4.9,True,False,4368.0,13869.999999999998,52.773,0.0,0.0
0,108,0.21,3,210.7,112,59.1,11.94,9.2,True,False,6382.8,23598.399999999998,109.84799999999998,12.411,0.63
0,111,0.33,0,181.8,117,48.3,7.91,9.7,True,False,5361.299999999999,21270.600000000002,76.72699999999999,15.939,0.0
0,155,3.35,1,61.6,103,66.5,12.76,12.4,True,True,10307.5,6344.8,158.224,222.775,3.35
0,66,0.0,1,207.7,85,53.0,9.84,6.8,True,False,3498.0,17654.5,66.91199999999999,0.0,0.0
0,64,0.4,1,219.2,73,56.0,8.35,10.0,True,False,3584.0,16001.599999999999,83.5,22.400000000000002,0.4
0,69,0.3,2,227.0,122,64.0,12.94,8.9,True,False,4416.0,27694.0,115.166,19.2,0.6
0,116,0.0,3,245.9,73,63.0,12.01,8.9,True,False,7308.0,17950.7,106.889,0.0,0.0
0,101,0.0,0,257.3,84,60.0,9.24,13.5,True,False,6060.0,21613.2,124.74000000000001,0.0,0.0
0,15,0.0,2,121.1,130,39.0,10.8,16.1,True,False,585.0,15743.0,173.88000000000002,0.0,0.0
1,88,0.39,4,301.5,136,77.9,12.89,13.4,True,False,6855.200000000001,41004.0,172.726,30.381000000000004,1.56
0,197,0.0,0,233.9,96,59.0,10.95,9.5,True,False,11623.0,22454.4,104.02499999999999,0.0,0.0
1,50,0.34,2,99.6,108,47.4,15.44,13.7,False,False,2370.0,10756.8,211.528,16.116,0.68
0,172,0.0,2,169.8,123,45.0,9.16,12.7,True,False,7740.0,20885.4,116.332,0.0,0.0
1,188,3.89,1,198.8,115,86.9,8.33,14.4,False,True,16337.2,22862.0,119.952,338.04100000000005,3.89
0,85,0.0,3,116.2,86,40.0,11.49,10.1,False,False,3400.0,9993.2,116.04899999999999,0.0,0.0
1,103,0.0,1,255.9,128,56.0,7.05,12.1,False,False,5768.0,32755.2,85.30499999999999,0.0,0.0
0,136,2.7,3,187.7,84,78.0,11.05,10.0,True,True,10608.0,15766.8,110.5,210.60000000000002,8.100000000000001
0,155,2.32,0,195.9,91,75.2,10.7,8.6,True,True,11656.0,17826.9,92.02,174.464,0.0
0,145,0.0,2,129.4,97,38.0,9.27,1.1,True,False,5510.0,12551.800000000001,10.197000000000001,0.0,0.0
0,116,2.43,2,221.0,108,75.3,7.55,9.0,True,True,8734.8,23868.0,67.95,182.979,4.86
0,152,0.0,2,140.5,92,40.0,9.34,9.5,True,False,6080.0,12926.0,88.73,0.0,0.0
1,65,0.31,0,277.9,123,64.1,7.79,9.2,False,False,4166.5,34181.7,71.66799999999999,19.871,0.0
1,180,0.0,3,224.9,105,60.0,12.5,6.7,True,False,10800.0,23614.5,83.75,0.0,0.0
0,67,0.0,0,109.1,117,38.0,10.87,12.8,True,False,2546.0,12764.699999999999,139.136,0.0,0.0
0,60,0.0,0,207.8,109,46.0,6.18,5.7,True,False,2760.0,22650.2,35.226,0.0,0.0
0,138,0.0,0,205.9,96,57.0,12.86,12.1,True,False,7866.0,19766.4,155.606,0.0,0.0
1,44,0.34,4,308.6,139,69.4,7.54,7.3,True,False,3053.6000000000004,42895.4,55.042,23.596000000000004,1.36
0,25,0.33,2,242.6,69,63.3,10.45,14.4,True,False,1582.5,16739.399999999998,150.48,20.889,0.66
0,145,0.0,1,229.6,82,51.0,6.91,3.3,True,False,7395.0,18827.2,22.803,0.0,0.0
0,122,2.08,2,166.0,62,69.8,11.7,7.7,True,True,8515.6,10292.0,90.09,145.184,4.16
1,121,0.21,0,144.8,126,44.1,10.03,13.3,True,False,5336.1,18244.800000000003,133.399,9.261,0.0
0,55,0.0,0,106.1,77,29.0,6.18,12.9,False,False,1595.0,8169.7,79.722,0.0,0.0
0,77,0.0,1,221.8,84,52.0,8.3,13.2,True,False,4004.0,18631.2,109.56,0.0,0.0
0,12,0.0,2,204.6,98,53.0,10.63,9.8,True,False,636.0,20050.8,104.17400000000002,0.0,0.0
0,64,0.31,3,213.5,93,54.1,8.33,14.1,True,False,3462.4,19855.5,117.453,16.771,0.9299999999999999
0,92,2.7,2,152.0,95,77.0,13.75,10.0,True,True,7084.0,14440.0,137.5,207.9,5.4
1,125,4.59,1,260.8,81,104.9,8.19,17.0,False,True,13112.5,21124.8,139.23,481.491,4.59
0,160,0.0,1,166.4,117,56.0,15.85,10.0,True,False,8960.0,19468.8,158.5,0.0,0.0
0,79,0.0,0,177.9,83,45.0,8.37,15.2,True,False,3555.0,14765.7,127.22399999999998,0.0,0.0
0,36,0.0,3,235.1,97,57.0,9.84,7.0,True,False,2052.0,22804.7,68.88,0.0,0.0
0,102,0.0,2,186.8,92,47.0,8.69,9.7,True,False,4794.0,17185.600000000002,84.29299999999999,0.0,0.0
0,138,0.0,1,268.4,81,61.0,8.72,11.6,False,False,8418.0,21740.399999999998,101.152,0.0,0.0
0,164,0.0,3,192.1,95,54.0,12.49,7.3,True,False,8856.0,18249.5,91.17699999999999,0.0,0.0
1,125,0.0,0,240.7,82,64.0,13.47,10.1,True,False,8000.0,19737.399999999998,136.047,0.0,0.0
0,72,0.28,2,179.9,113,46.8,7.49,9.8,True,False,3369.6,20328.7,73.402,13.104000000000001,0.56
1,74,0.0,3,314.1,86,73.0,11.12,12.3,True,False,5402.0,27012.600000000002,136.776,0.0,0.0
0,134,3.21,0,162.0,82,88.1,16.24,11.9,True,True,11805.4,13284.0,193.256,282.801,0.0
0,145,0.0,1,175.8,89,54.0,13.72,12.4,True,False,7830.0,15646.2,170.12800000000001,0.0,0.0
0,136,0.0,0,109.4,91,37.0,10.38,11.6,True,False,5032.0,9955.4,120.408,0.0,0.0
1,209,0.0,3,255.1,124,63.0,11.53,8.5,True,False,13167.0,31632.399999999998,98.005,0.0,0.0
0,66,0.28,3,208.7,84,53.8,8.67,8.3,False,False,3550.7999999999997,17530.8,71.961,15.064,0.8400000000000001
0,152,2.13,1,214.6,108,66.3,4.83,7.9,True,True,10077.6,23176.8,38.157000000000004,141.219,2.13
0,162,0.0,1,49.2,121,21.0,7.2,12.1,True,False,3402.0,5953.200000000001,87.12,0.0,0.0
0,72,0.2,2,141.3,133,38.0,6.75,11.2,True,False,2736.0,18792.9,75.6,7.6000000000000005,0.4
0,101,0.37,4,253.2,89,67.7,11.9,9.7,True,False,6837.700000000001,22534.8,115.42999999999999,25.049,1.48
0,125,0.0,0,206.0,128,52.0,9.91,13.2,True,False,6500.0,26368.0,130.81199999999998,0.0,0.0
0,46,0.0,2,40.4,105,22.0,8.62,9.0,True,False,1012.0,4242.0,77.58,0.0,0.0
1,132,0.0,1,291.2,104,70.0,11.71,8.9,True,False,9240.0,30284.8,104.21900000000001,0.0,0.0
0,193,3.16,0,71.2,58,54.6,6.24,11.7,True,True,10537.800000000001,4129.6,73.008,172.536,0.0
1,63,0.0,0,261.8,69,66.0,12.25,14.7,True,False,4158.0,18064.2,180.075,0.0,0.0
0,124,0.0,1,191.3,134,55.0,13.08,10.0,True,False,6820.0,25634.2,130.8,0.0,0.0
0,144,0.0,0,133.3,101,45.0,12.78,11.6,True,False,6480.0,13463.300000000001,148.248,0.0,0.0
0,116,1.62,2,183.6,138,65.2,10.19,6.0,True,True,7563.200000000001,25336.8,61.14,105.62400000000001,3.24
0,189,4.16,1,155.2,116,84.6,9.78,15.4,True,True,15989.4,18003.199999999997,150.612,351.936,4.16
0,97,1.65,1,283.1,93,80.5,9.27,6.1,True,True,7808.5,26328.300000000003,56.547,132.825,1.65
0,137,3.27,2,186.5,94,79.7,8.9,12.1,True,True,10918.9,17531.0,107.69,260.619,6.54
0,142,1.16,0,163.3,104,51.6,6.8,4.3,True,True,7327.2,16983.2,29.24,59.855999999999995,0.0
0,84,0.0,1,203.4,125,51.0,9.15,13.8,True,False,4284.0,25425.0,126.27000000000001,0.0,0.0
0,119,2.7,1,178.1,110,76.0,10.64,10.0,True,True,9044.0,19591.0,106.4,205.20000000000002,2.7
0,158,0.0,1,195.9,103,41.0,4.46,10.3,True,False,6478.0,20177.7,45.938,0.0,0.0
0,50,0.29,1,295.3,127,64.9,6.37,9.6,True,False,3245.0000000000005,37503.1,61.152,18.821,0.29
0,98,0.39,2,136.1,82,40.9,7.82,10.1,True,False,4008.2,11160.199999999999,78.982,15.951,0.78
0,101,3.51,2,114.1,95,69.1,8.08,13.0,True,True,6979.099999999999,10839.5,105.04,242.54099999999997,7.02
1,182,0.0,2,279.1,124,63.0,9.03,9.5,True,False,11466.0,34608.4,85.785,0.0,0.0
0,51,0.0,0,169.3,111,41.0,6.98,12.0,True,False,2091.0,18792.300000000003,83.76,0.0,0.0
0,117,0.26,2,214.4,94,51.6,6.9,9.9,True,False,6037.2,20153.600000000002,68.31,13.416,0.52
0,92,0.0,0,255.8,125,56.0,7.14,11.7,False,False,5152.0,31975.0,83.538,0.0,0.0
0,86,0.3,2,148.2,71,53.0,14.26,6.2,True,False,4558.0,10522.199999999999,88.412,15.899999999999999,0.6
0,122,0.0,2,119.3,93,40.0,11.2,8.7,True,False,4880.0,11094.9,97.43999999999998,0.0,0.0
0,156,4.0,1,192.3,137,90.0,10.0,14.8,True,True,14040.0,26345.100000000002,148.0,360.0,4.0
1,127,0.0,0,245.2,91,61.0,10.86,13.9,True,False,7747.0,22313.2,150.954,0.0,0.0
1,130,0.0,5,216.2,106,68.0,18.19,16.9,False,False,8840.0,22917.199999999997,307.411,0.0,0.0
0,158,0.0,2,172.4,114,52.0,12.83,0.0,True,False,8216.0,19653.600000000002,0.0,0.0,0.0
0,145,3.0,1,175.3,107,73.0,7.67,11.1,False,True,10585.0,18757.100000000002,85.137,219.0,3.0
1,90,3.59,0,169.0,104,80.9,9.44,13.3,False,True,7281.000000000001,17576.0,125.552,290.431,0.0
0,127,2.48,3,2.6,113,47.8,12.7,9.2,True,True,6070.599999999999,293.8,116.83999999999999,118.544,7.4399999999999995
0,109,0.0,1,184.1,143,50.0,10.59,9.9,True,False,5450.0,26326.3,104.84100000000001,0.0,0.0
0,88,0.27,1,181.9,90,46.7,7.58,7.5,True,False,4109.6,16371.0,56.85,12.609000000000002,0.27
0,101,2.92,0,160.1,116,75.2,10.5,10.8,True,True,7595.200000000001,18571.6,113.4,219.584,0.0
0,171,0.25,0,189.8,122,50.5,8.69,10.3,True,False,8635.5,23155.600000000002,89.507,12.625,0.0
0,21,0.0,1,223.2,142,57.0,10.83,12.4,True,False,1197.0,31694.399999999998,134.292,0.0,0.0
0,145,2.89,2,216.0,94,84.9,11.26,10.7,True,True,12310.5,20304.0,120.48199999999999,245.36100000000002,5.78
0,90,0.28,2,198.5,124,59.8,13.33,8.0,True,False,5382.0,24614.0,106.64,16.744,0.56
0,33,0.21,1,159.5,115,46.1,9.77,7.1,True,False,1521.3,18342.5,69.36699999999999,9.681,0.21
1,61,2.75,2,105.0,78,61.5,9.03,10.2,True,True,3751.5,8190.0,92.10599999999998,169.125,5.5
0,107,0.32,3,204.5,108,52.2,8.12,13.4,True,False,5585.400000000001,22086.0,108.80799999999999,16.704,0.96
1,147,0.0,0,274.0,92,67.0,11.59,6.2,True,False,9849.0,25208.0,71.858,0.0,0.0
0,117,0.0,2,158.7,84,43.0,9.09,7.7,True,False,5031.0,13330.8,69.993,0.0,0.0
0,95,0.0,1,229.9,116,57.0,10.12,14.2,True,False,5415.0,26668.4,143.70399999999998,0.0,0.0
0,186,0.0,1,137.8,97,40.0,9.39,8.7,True,False,7440.0,13366.6,81.693,0.0,0.0
0,128,0.0,0,179.4,94,54.0,13.52,7.9,True,False,6912.0,16863.600000000002,106.808,0.0,0.0
0,55,2.19,3,139.3,101,60.9,8.92,8.1,True,True,3349.5,14069.300000000001,72.252,133.37099999999998,6.57
0,134,0.0,2,7.8,86,16.0,8.57,12.9,True,False,2144.0,670.8,110.55300000000001,0.0,0.0
0,96,3.05,1,183.1,88,74.5,7.37,11.3,True,True,7152.0,16112.8,83.281,227.225,3.05
0,107,0.35,0,206.9,79,61.5,13.12,10.7,True,False,6580.5,16345.1,140.384,21.525,0.0
0,123,0.0,2,140.0,106,37.0,7.69,12.5,True,False,4551.0,14840.0,96.125,0.0,0.0
0,35,0.0,2,179.2,59,55.0,14.17,5.8,True,False,1925.0,10572.8,82.18599999999999,0.0,0.0
0,74,0.0,0,177.4,136,51.0,12.02,12.0,True,False,3774.0,24126.4,144.24,0.0,0.0
0,130,0.23,1,115.6,129,36.3,8.39,12.6,True,False,4719.0,14912.4,105.714,8.349,0.23
1,137,0.0,0,237.3,103,56.0,8.84,14.2,False,False,7672.0,24441.9,125.52799999999999,0.0,0.0
0,88,0.31,1,181.5,116,50.1,9.35,10.5,True,False,4408.8,21054.0,98.175,15.531,0.31
0,80,0.0,3,51.5,90,23.0,8.2,9.5,True,False,1840.0,4635.0,77.89999999999999,0.0,0.0
0,116,2.21,3,155.7,104,65.1,9.27,8.2,True,True,7551.599999999999,16192.8,76.014,143.87099999999998,6.63
0,123,4.02,2,245.0,88,105.2,13.25,14.9,True,True,12939.6,21560.0,197.425,422.90399999999994,8.04
0,120,0.0,1,131.7,99,37.0,8.16,10.7,True,False,4440.0,13038.3,87.312,0.0,0.0
0,146,0.0,1,111.1,126,46.0,15.67,10.5,False,False,6716.0,13998.599999999999,164.535,0.0,0.0
0,106,2.21,3,88.5,100,65.1,16.24,8.2,True,True,6900.599999999999,8850.0,133.16799999999998,143.87099999999998,6.63
0,121,3.24,1,116.0,85,65.4,7.51,12.0,True,True,7913.400000000001,9860.0,90.12,211.89600000000004,3.24
0,137,0.23,1,155.5,81,40.3,6.66,9.1,True,False,5521.099999999999,12595.5,60.606,9.269,0.23
0,84,1.54,2,106.5,65,53.4,11.29,5.7,True,True,4485.599999999999,6922.5,64.353,82.236,3.08
0,67,3.56,1,175.2,68,82.6,9.96,13.2,True,True,5534.2,11913.599999999999,131.472,294.056,3.56
1,161,0.0,4,154.7,84,42.0,8.89,5.9,True,False,6762.0,12994.8,52.45100000000001,0.0,0.0
1,134,1.65,2,247.2,105,78.5,11.28,6.1,True,True,10519.0,25956.0,68.80799999999999,129.525,3.3
1,62,3.56,0,218.4,93,93.6,11.84,13.2,False,True,5803.2,20311.2,156.28799999999998,333.216,0.0
0,120,2.43,1,227.5,81,83.3,11.75,9.0,True,True,9996.0,18427.5,105.75,202.419,2.43
0,130,2.0,0,185.0,117,73.0,12.48,7.4,True,True,9490.0,21645.0,92.352,146.0,0.0
0,20,0.0,2,186.8,89,54.0,12.67,12.3,True,False,1080.0,16625.2,155.841,0.0,0.0
0,68,0.0,1,158.8,119,45.0,10.59,10.3,True,False,3060.0,18897.2,109.07700000000001,0.0,0.0
0,112,0.0,0,208.7,150,54.0,10.64,8.5,True,False,6048.0,31305.0,90.44,0.0,0.0
0,77,0.0,3,185.9,95,50.0,10.6,11.3,True,False,3850.0,17660.5,119.78,0.0,0.0
0,109,0.0,2,222.5,74,53.0,8.49,9.0,True,False,5777.0,16465.0,76.41,0.0,0.0
0,108,0.0,3,201.1,101,49.0,8.54,11.6,True,False,5292.0,20311.1,99.064,0.0,0.0
0,79,2.46,1,167.9,114,74.6,12.19,9.1,True,True,5893.4,19140.600000000002,110.92899999999999,183.516,2.46
1,119,0.21,3,239.1,88,64.1,12.18,10.9,True,False,7627.9,21040.8,132.762,13.460999999999999,0.63
1,38,0.42,5,175.7,109,52.2,10.59,9.2,True,False,1983.6000000000001,19151.3,97.428,21.924,2.1
1,109,2.43,6,111.2,90,66.3,13.18,9.0,True,True,7226.7,10008.0,118.62,161.109,14.580000000000002
0,78,0.0,1,87.7,74,34.0,10.74,10.8,True,False,2652.0,6489.8,115.992,0.0,0.0
